Date,Open,High,Low,Close,Adj Close,Volume
18-03-10,131.020004,132.850006,130.440002,132.759995,132.759995,5021300
19-03-10,133.710007,133.710007,129.660004,130.350006,130.350006,8905000
22-03-10,130.199997,130.960007,128.639999,130.470001,130.470001,5383400
23-03-10,130.889999,130.940002,128.070007,129.259995,129.259995,4213100
24-03-10,128.639999,129.399994,127.199997,128.039993,128.039993,4696400
25-03-10,129.139999,136.910004,128.039993,134.729996,134.729996,16209600
26-03-10,134.899994,136.990005,133.759995,135.059998,135.059998,6565700
29-03-10,135.369995,136.630005,134.330002,135.119995,135.119995,4626900
30-03-10,135.740005,138.190002,135.360001,136.580002,136.580002,6192700
31-03-10,136,136.800003,134.479996,135.770004,135.770004,4600600
01-04-10,135.800003,136.509995,131.179993,131.809998,131.809998,8785800
05-04-10,132.850006,133.740005,130.779999,131.490005,131.490005,5816500
06-04-10,131.229996,136,131.179993,135.559998,135.559998,7950300
07-04-10,135.960007,136.080002,133.860001,134.869995,134.869995,5945400
08-04-10,134.710007,141.25,134.710007,140.960007,140.960007,12689100
09-04-10,140.720001,141.330002,139.070007,140.059998,140.059998,6011100
12-04-10,140,142.910004,139.679993,141.199997,141.199997,5445300
13-04-10,141.229996,141.979996,139.119995,140.160004,140.160004,4785500
14-04-10,140.339996,144.5,139.199997,144.279999,144.279999,7900300
15-04-10,144.550003,147.089996,144,145.820007,145.820007,7829600
16-04-10,144.880005,147.169998,141.449997,142.169998,142.169998,8396800
19-04-10,142.350006,143.669998,139.130005,142.429993,142.429993,6022000
20-04-10,143.830002,144.639999,142.100006,144.199997,144.199997,4311700
21-04-10,145.169998,149,143.520004,146.429993,146.429993,7374400
22-04-10,147.009995,151.089996,145.880005,150.089996,150.089996,15165800
23-04-10,145.380005,149.089996,142.419998,143.630005,143.630005,18975200
26-04-10,143.199997,147.729996,142.899994,147.110001,147.110001,9318300
27-04-10,145.550003,146.440002,141.110001,142.020004,142.020004,8639000
28-04-10,142.589996,142.75,138.690002,139.350006,139.350006,9235300
29-04-10,140.089996,142.449997,139.789993,141.729996,141.729996,6314200
30-04-10,141.399994,141.399994,136.910004,137.100006,137.100006,6113500
03-05-10,137.199997,139.440002,136.110001,137.490005,137.490005,5654600
04-05-10,135.619995,135.809998,128.380005,129.830002,129.830002,12667800
05-05-10,128,131.610001,127.550003,130.929993,130.929993,9458100
06-05-10,130,132.330002,120.599998,128.710007,128.710007,10189000
07-05-10,127.970001,131.179993,123.760002,124.980003,124.980003,11927600
10-05-10,129.729996,132.210007,129.259995,131.289993,131.289993,6806100
11-05-10,129.949997,133.080002,128.470001,130.460007,130.460007,6044100
12-05-10,131.410004,134.130005,129.679993,133.869995,133.869995,5904500
13-05-10,133.929993,136.990005,131,131.470001,131.470001,5940200
14-05-10,130.360001,131,126.760002,128.529999,128.529999,5277800
17-05-10,128.240005,129.949997,125.800003,128.910004,128.910004,5642200
18-05-10,130.139999,131.25,125.510002,126.279999,126.279999,5256900
19-05-10,125.510002,127.93,123.800003,124.589996,124.589996,6463300
20-05-10,122.639999,125,118.779999,119.709999,119.709999,8594400
21-05-10,117.900002,124.970001,117.519997,122.720001,122.720001,7966900
24-05-10,122.57,124.5,120.650002,122.120003,122.120003,4535900
25-05-10,118.540001,125.190002,118.5,124.860001,124.860001,6913400
26-05-10,125.050003,125.790001,122.300003,123.209999,123.209999,6964600
27-05-10,124.980003,126.849998,120.599998,126.699997,126.699997,4747700
28-05-10,126.07,127.599998,124.010002,125.459999,125.459999,3954800
01-06-10,124.970001,126.57,123.019997,123.239998,123.239998,3659500
02-06-10,124.019997,126.43,121.650002,126.309998,126.309998,4764700
03-06-10,126.25,129.149994,124.849998,128.759995,128.759995,5276900
04-06-10,126.330002,128.199997,122.18,122.769997,122.769997,5497700
07-06-10,125.839996,126.610001,121.669998,122.010002,122.010002,6566400
08-06-10,122,122,115.800003,118.839996,118.839996,11484400
09-06-10,120.309998,121.470001,117.360001,117.910004,117.910004,7369200
10-06-10,120,123.5,119.199997,123.209999,123.209999,6061800
11-06-10,121.389999,123.529999,120.290001,123.029999,123.029999,4204600
14-06-10,124.239998,125.699997,123.5,123.830002,123.830002,3923000
15-06-10,123.199997,126.919998,122.5,126.839996,126.839996,4541000
16-06-10,125.389999,127.980003,125.360001,126.900002,126.900002,3964300
17-06-10,126.739998,127.800003,124.690002,125.889999,125.889999,3479000
18-06-10,126.480003,127.480003,125.07,125.830002,125.830002,3836000
21-06-10,126.790001,127.480003,121.410004,122.550003,122.550003,5327700
22-06-10,122.650002,125.230003,121.550003,122.309998,122.309998,6207200
23-06-10,122.110001,123.220001,120.040001,121.449997,121.449997,5455100
24-06-10,120.610001,120.849998,116.800003,118.330002,118.330002,7771100
25-06-10,118.139999,121.760002,117.629997,121,121,5769700
28-06-10,118.849998,120.040001,117.099998,117.800003,117.800003,5612200
29-06-10,116.260002,116.480003,106.010002,108.610001,108.610001,12866300
30-06-10,108.580002,112.68,108.110001,109.260002,109.260002,9740700
01-07-10,108.900002,111.690002,106.699997,110.959999,110.959999,8529800
02-07-10,110.919998,111.290001,108.559998,109.139999,109.139999,4477100
06-07-10,110.650002,112.529999,109,110.059998,110.059998,5219300
07-07-10,109.839996,113.629997,109.809998,113.43,113.43,4941000
08-07-10,115.019997,117.480003,114.07,116.220001,116.220001,6775000
09-07-10,116.550003,117.400002,114.650002,117.260002,117.260002,4065100
12-07-10,117.809998,119.699997,117.32,119.510002,119.510002,4783600
13-07-10,120.690002,124.879997,120.300003,123.650002,123.650002,7091100
14-07-10,123.029999,123.75,121.470001,123.300003,123.300003,5257000
15-07-10,120.129997,122.480003,119.260002,122.059998,122.059998,6047700
16-07-10,121.279999,121.919998,118.010002,118.489998,118.489998,6227900
19-07-10,118.379997,120.739998,117,119.940002,119.940002,5030900
20-07-10,120.610001,120.709999,117.510002,120.099998,120.099998,6785000
21-07-10,120.620003,121.25,117.260002,117.43,117.43,5011700
22-07-10,118.709999,120.870003,118.019997,120.07,120.07,15003400
23-07-10,105.93,119.279999,105.800003,118.870003,118.870003,42421100
26-07-10,118.260002,118.599998,114.879997,118.400002,118.400002,11137800
27-07-10,118.43,118.5,115.07,117.129997,117.129997,7796100
28-07-10,117,118.199997,116.400002,117.129997,117.129997,5472300
29-07-10,117.989998,118.870003,115.519997,116.860001,116.860001,6175800
30-07-10,115.529999,118.739998,114.510002,117.889999,117.889999,7077500
02-08-10,119.150002,120.379997,117.57,120.07,120.07,5443700
03-08-10,120,122.870003,119.68,122.419998,122.419998,5953800
04-08-10,123.059998,128.470001,123,127.580002,127.580002,9270800
05-08-10,126.769997,128,125.82,127.830002,127.830002,4282300
06-08-10,126.720001,128.399994,125.900002,128.320007,128.320007,5065200
09-08-10,128.460007,129.929993,127.849998,128.830002,128.830002,5085800
10-08-10,127.949997,130,127.379997,130,130,5706900
11-08-10,128.100006,128.119995,125.199997,125.889999,125.889999,5541700
12-08-10,123.760002,127,123.550003,126.559998,126.559998,4367900
13-08-10,126.059998,127.480003,124.260002,124.690002,124.690002,3976600
16-08-10,123.610001,127.370003,123.040001,126.07,126.07,4024700
17-08-10,127.339996,129.979996,126.790001,128.860001,128.860001,5044700
18-08-10,129.25,130.809998,128.259995,129.649994,129.649994,7901500
19-08-10,129.220001,130.020004,126.82,127.57,127.57,5582500
20-08-10,127.199997,128.039993,126.019997,127.760002,127.760002,4170100
23-08-10,127.860001,129.220001,126.5,126.599998,126.599998,3861300
24-08-10,125.410004,125.440002,123.18,124.529999,124.529999,5369700
25-08-10,123.849998,127.370003,123.830002,126.849998,126.849998,5344500
26-08-10,127.150002,127.589996,124.82,124.860001,124.860001,4694500
27-08-10,125.459999,126.639999,122.25,126.639999,126.639999,5080000
30-08-10,126.029999,126.949997,123.690002,123.790001,123.790001,3426000
31-08-10,122.849998,125.900002,122.5,124.830002,124.830002,4225600
01-09-10,126.360001,132.600006,126.169998,132.490005,132.490005,7138300
02-09-10,132.169998,135.210007,132.050003,135.210007,135.210007,5407400
03-09-10,136.889999,139.5,136.630005,138.789993,138.789993,6581200
07-09-10,137.559998,138.600006,136.889999,137.220001,137.220001,3883000
08-09-10,137.929993,139.699997,136.449997,139.139999,139.139999,5828500
09-09-10,140.389999,141.369995,139.259995,140.380005,140.380005,4958000
10-09-10,140.75,142.600006,140.039993,142.440002,142.440002,5043600
13-09-10,144.070007,145.740005,143.759995,145.070007,145.070007,5077400
14-09-10,144.5,146.699997,143.830002,145.75,145.75,4319400
15-09-10,144.880005,145.619995,143.559998,145.449997,145.449997,4903600
16-09-10,145.399994,148.229996,145.160004,148.130005,148.130005,5827000
17-09-10,148.899994,148.979996,146.5,148.320007,148.320007,7259600
20-09-10,148.699997,151.949997,147.350006,151.300003,151.300003,6449400
21-09-10,150.759995,153.309998,149.600006,150.729996,150.729996,7542000
22-09-10,149.839996,152.699997,149.100006,151.830002,151.830002,6612400
23-09-10,151.199997,155.919998,150.970001,152.850006,152.850006,7065600
24-09-10,155.429993,160.889999,155.419998,160.729996,160.729996,10590600
27-09-10,160.220001,161.199997,157.880005,159.369995,159.369995,6446300
28-09-10,159.839996,160.880005,154.889999,159.699997,159.699997,8494200
29-09-10,159.029999,161.779999,157.75,158.990005,158.990005,7287500
30-09-10,160.009995,160.929993,155.600006,157.059998,157.059998,7606000
01-10-10,157.080002,157.440002,152.199997,153.710007,153.710007,8683400
04-10-10,153.949997,155.960007,152.789993,155.389999,155.389999,5346500
05-10-10,157.080002,161.210007,157.009995,160.869995,160.869995,5620000
06-10-10,160.600006,160.679993,154.600006,155.399994,155.399994,6060800
07-10-10,156.509995,157.399994,153.389999,156.270004,156.270004,4622000
08-10-10,155.179993,156.279999,152.779999,155.550003,155.550003,6918400
11-10-10,154.889999,156.630005,152.339996,153.029999,153.029999,4486400
12-10-10,152.509995,156.949997,151.399994,156.479996,156.479996,5280800
13-10-10,156.690002,156.789993,153.850006,155.169998,155.169998,5632800
14-10-10,155.160004,156.949997,154.229996,155.529999,155.529999,4024100
15-10-10,158.419998,164.880005,156.75,164.639999,164.639999,10135500
18-10-10,165,165.190002,161.820007,163.559998,163.559998,6331300
19-10-10,160.679993,162.800003,157,158.669998,158.669998,7525000
20-10-10,158.779999,159.869995,156.570007,158.669998,158.669998,5790400
21-10-10,162.669998,166.130005,161.289993,164.970001,164.970001,13482500
22-10-10,162.449997,170.169998,162.270004,169.130005,169.130005,16318400
25-10-10,171.570007,171.990005,168.320007,169,169,6530900
26-10-10,167.570007,171,167.5,169.949997,169.949997,4689600
27-10-10,168.910004,169.75,166.539993,167.509995,167.509995,5721800
28-10-10,168.309998,168.490005,165.050003,166.839996,166.839996,4684400
29-10-10,165.800003,168.5,164.809998,165.229996,165.229996,4998500
01-11-10,164.449997,164.580002,161.520004,162.580002,162.580002,5239900
02-11-10,163.75,165.940002,163.360001,164.610001,164.610001,4260000
03-11-10,165.399994,168.610001,162.289993,168.470001,168.470001,6112100
04-11-10,169.860001,172.529999,168.399994,168.929993,168.929993,7395900
05-11-10,169.350006,171.649994,168.589996,170.770004,170.770004,5212200
08-11-10,170.839996,173.199997,168.779999,171.990005,171.990005,5706000
09-11-10,172.669998,173.139999,169.059998,170.270004,170.270004,3978600
10-11-10,170.589996,173.369995,169.410004,173.330002,173.330002,5440300
11-11-10,171,172.050003,169.419998,170.369995,170.369995,5691700
12-11-10,170.119995,171.259995,165.050003,165.679993,165.679993,7160600
15-11-10,165.160004,165.350006,158.559998,158.899994,158.899994,9648600
16-11-10,158.740005,160.910004,156.770004,157.779999,157.779999,6571400
17-11-10,157.839996,160.850006,157.550003,158.350006,158.350006,4524900
18-11-10,160.740005,165,160.740005,164.169998,164.169998,6225300
19-11-10,163.949997,164.990005,162.839996,164.820007,164.820007,4464800
22-11-10,165.100006,170.600006,165,170.389999,170.389999,6142500
23-11-10,168.610001,168.809998,164.619995,168.199997,168.199997,6465300
24-11-10,171.529999,177.889999,171.529999,177.25,177.25,10042500
26-11-10,177.360001,178.380005,176.160004,177.199997,177.199997,4271600
29-11-10,179.990005,181.839996,177.570007,179.490005,179.490005,9695000
30-11-10,176.949997,177.699997,174.899994,175.399994,175.399994,6762200
01-12-10,179.160004,179.320007,176,176.550003,176.550003,5770100
02-12-10,176.860001,177.449997,173.919998,176.529999,176.529999,5537600
03-12-10,175.5,176.399994,174.050003,175.679993,175.679993,4907500
06-12-10,175.520004,178.429993,174.600006,178.050003,178.050003,5654200
07-12-10,180.5,181.470001,176.570007,176.770004,176.770004,5077100
08-12-10,177.490005,178.160004,175.199997,176.289993,176.289993,3726900
09-12-10,177.770004,178.110001,173.800003,174.850006,174.850006,4555500
10-12-10,174.880005,175.949997,173.360001,175.619995,175.619995,3565500
13-12-10,176.330002,177.940002,173.729996,174.25,174.25,4202500
14-12-10,174.279999,175.759995,173.089996,173.940002,173.940002,3685300
15-12-10,173.720001,179,173.589996,175.570007,175.570007,5810500
16-12-10,175.580002,178.300003,175.039993,178.039993,178.039993,4121500
17-12-10,178.410004,178.75,177.020004,177.580002,177.580002,4507300
20-12-10,179.270004,183.979996,178.039993,183.289993,183.289993,8735300
21-12-10,183.880005,185.649994,182.600006,184.75,184.75,5111000
22-12-10,185,185.449997,184.110001,184.759995,184.759995,2578100
23-12-10,184.339996,184.979996,181.889999,182.589996,182.589996,3358200
27-12-10,181.899994,183.139999,180.449997,182.139999,182.139999,2249400
28-12-10,182.100006,182.770004,181.050003,181.089996,181.089996,1975000
29-12-10,181.800003,184.350006,180.410004,183.369995,183.369995,3120100
30-12-10,183.919998,184.550003,182.75,182.75,182.75,1961200
31-12-10,181.960007,182.300003,179.509995,180,180,3451900
03-01-11,181.369995,186,181.210007,184.220001,184.220001,5331400
04-01-11,186.149994,187.699997,183.779999,185.009995,185.009995,5031800
05-01-11,184.100006,187.449997,184.070007,187.419998,187.419998,3418800
06-01-11,186.5,187.410004,185.25,185.860001,185.860001,3179700
07-01-11,187.880005,188.449997,183.740005,185.490005,185.490005,5221700
10-01-11,185.039993,185.289993,182.509995,184.679993,184.679993,3375900
11-01-11,185.419998,186,183.210007,184.339996,184.339996,2814200
12-01-11,185.360001,185.380005,183.300003,184.080002,184.080002,2679100
13-01-11,183.600006,186.449997,183.509995,185.529999,185.529999,3367000
14-01-11,185.5,188.940002,184.919998,188.75,188.75,3662800
18-01-11,188.660004,191.600006,188.25,191.25,191.25,3896200
19-01-11,190.899994,191,186.210007,186.869995,186.869995,3882400
20-01-11,185.289993,186.850006,181,181.960007,181.960007,5709900
21-01-11,183,183.25,176.839996,177.419998,177.419998,6806200
24-01-11,177.949997,178.490005,174.149994,176.850006,176.850006,5600300
25-01-11,175.5,176.75,174.279999,176.699997,176.699997,4651000
26-01-11,177.509995,177.889999,174.630005,175.389999,175.389999,3762200
27-01-11,177.479996,185,177.309998,184.449997,184.449997,14594400
28-01-11,171.449997,173.710007,166.899994,171.139999,171.139999,19908200
31-01-11,170.160004,171.440002,167.410004,169.639999,169.639999,6718100
01-02-11,170.520004,173.100006,169.509995,172.110001,172.110001,5085900
02-02-11,171.419998,175.199997,170.869995,173.529999,173.529999,4547500
03-02-11,173.5,174.669998,171.949997,173.710007,173.710007,3678900
04-02-11,174,177.190002,173.75,175.929993,175.929993,4347800
07-02-11,176.149994,177.550003,174.770004,176.429993,176.429993,5254700
08-02-11,176.660004,183.110001,176.589996,183.059998,183.059998,7794900
09-02-11,183.149994,186.470001,182.259995,185.300003,185.300003,8312700
10-02-11,184.389999,187.240005,183.600006,186.210007,186.210007,5331400
11-02-11,185.559998,189.5,185.369995,189.25,189.25,4487900
14-02-11,189.25,191.399994,188.350006,190.419998,190.419998,4061300
15-02-11,188.729996,190.490005,188.25,189.029999,189.029999,3890900
16-02-11,189.770004,190,186.350006,186.619995,186.619995,4628200
17-02-11,185.770004,189.089996,185.309998,187.759995,187.759995,3425500
18-02-11,187.539993,188.5,185.130005,186.5,186.5,4178600
22-02-11,183.679993,184.720001,179.320007,180.419998,180.419998,5637100
23-02-11,180.25,181.149994,174.389999,176.679993,176.679993,5482000
24-02-11,176.860001,179.75,174.559998,177.75,177.75,4656500
25-02-11,178.949997,180.75,177.100006,177.240005,177.240005,4191400
28-02-11,173.910004,175.889999,172.149994,173.289993,173.289993,6783200
01-03-11,173.529999,173.960007,168.669998,169.440002,169.440002,5847100
02-03-11,169.089996,173.300003,168.350006,172.020004,172.020004,5185700
03-03-11,173.710007,174.460007,172.050003,172.789993,172.789993,4138200
04-03-11,172.619995,172.75,169.509995,171.669998,171.669998,4924300
07-03-11,171.919998,172.089996,166.240005,169.080002,169.080002,5932900
08-03-11,169.389999,169.710007,166.720001,166.889999,166.889999,4219000
09-03-11,166.669998,169.75,163.899994,169.050003,169.050003,7108900
10-03-11,167.070007,168.470001,164.820007,166.139999,166.139999,5998400
11-03-11,165.5,169.199997,164.119995,168.070007,168.070007,4609900
14-03-11,166.600006,168.080002,164.570007,166.729996,166.729996,4022000
15-03-11,161.389999,166.880005,160.759995,165.080002,165.080002,4934500
16-03-11,164.699997,168.139999,162.869995,164.699997,164.699997,5208100
17-03-11,165.910004,166.300003,160.779999,160.970001,160.970001,6471400
18-03-11,161.190002,163.539993,160.589996,161.820007,161.820007,7442700
21-03-11,163.369995,165.789993,161.720001,164.520004,164.520004,4055100
22-03-11,164.070007,164.440002,162.25,162.600006,162.600006,3611400
23-03-11,162.300003,166.259995,160.820007,165.320007,165.320007,4721300
24-03-11,168.210007,172,167.360001,171.100006,171.100006,6283200
25-03-11,171.639999,173.490005,170.300003,170.979996,170.979996,4293800
28-03-11,171.800003,172.5,169.25,169.350006,169.350006,3400800
29-03-11,170.729996,174.839996,170.070007,174.619995,174.619995,4884600
30-03-11,177.779999,181.160004,177.660004,179.419998,179.419998,6859300
31-03-11,179.309998,181.570007,178.5,180.130005,180.130005,4826500
01-04-11,181.580002,183.25,178.589996,180.130005,180.130005,5684100
04-04-11,180.889999,183.610001,180.690002,182.940002,182.940002,4186400
05-04-11,182.100006,186.360001,181.800003,185.289993,185.289993,5569200
06-04-11,186.149994,188.270004,181.119995,182.759995,182.759995,5430700
07-04-11,182.779999,185.169998,181.759995,184.910004,184.910004,4564000
08-04-11,185.259995,186.220001,182.779999,184.710007,184.710007,3726400
11-04-11,184.860001,186.490005,181.850006,184.039993,184.039993,3297100
12-04-11,183.059998,184.589996,179.419998,180.479996,180.479996,5334500
13-04-11,180.830002,182.880005,179.800003,182.289993,182.289993,4216300
14-04-11,181.389999,182.080002,179.360001,181.820007,181.820007,3588200
15-04-11,181,181.779999,179.020004,180.009995,180.009995,4272400
18-04-11,178.380005,178.910004,175.369995,178.339996,178.339996,4616500
19-04-11,178.350006,179.470001,176.600006,178.820007,178.820007,2646000
20-04-11,181.619995,185,181.589996,183.869995,183.869995,4067500
21-04-11,184.559998,185.970001,183.050003,185.889999,185.889999,3348100
25-04-11,185.649994,186.350006,183.770004,185.419998,185.419998,3438100
26-04-11,186.270004,186.419998,180.740005,182.300003,182.300003,11200000
27-04-11,183.199997,197.800003,182.75,196.630005,196.630005,23623000
28-04-11,195.960007,196.789993,192.270004,195.070007,195.070007,7300000
29-04-11,194.380005,196.589996,193.779999,195.809998,195.809998,6640900
02-05-11,196.570007,203.419998,196.179993,201.190002,201.190002,9398100
03-05-11,201,202.589996,196.690002,198.449997,198.449997,6100000
04-05-11,198.25,201.860001,195.369995,199.970001,199.970001,6550000
05-05-11,198.660004,201,196.119995,197.110001,197.110001,4600000
06-05-11,199.100006,199.559998,196.559998,197.600006,197.600006,4013900
09-05-11,198.339996,202.360001,196.779999,200.800003,200.800003,5825400
10-05-11,201.940002,205.289993,201.559998,203.940002,203.940002,5885900
11-05-11,203.119995,205.5,202.25,204.380005,204.380005,4809000
12-05-11,204.220001,206.190002,200.619995,206.070007,206.070007,4800000
13-05-11,205.699997,206.389999,202.360001,202.559998,202.559998,4123700
16-05-11,200.539993,200.899994,191.369995,192.509995,192.509995,9386400
17-05-11,191.820007,195.979996,191.759995,194.809998,194.809998,7073300
18-05-11,194.130005,198.279999,193.25,197.089996,197.089996,4955800
19-05-11,198.330002,199.949997,197.550003,198.800003,198.800003,3701200
20-05-11,197.949997,199.800003,197.240005,198.649994,198.649994,3381000
23-05-11,195.559998,197.289993,192.020004,196.220001,196.220001,4200000
24-05-11,197,197,193,193.270004,193.270004,2972700
25-05-11,193.570007,194.350006,191.139999,192.259995,192.259995,4661300
26-05-11,191.240005,196.449997,190.880005,195,195,4075200
27-05-11,194.759995,196.119995,193.5,194.130005,194.130005,2352600
31-05-11,195.940002,198.440002,195.029999,196.690002,196.690002,3409000
01-06-11,196.059998,197.259995,192.050003,192.399994,192.399994,3445200
02-06-11,192.279999,194.440002,190.559998,193.649994,193.649994,3044900
03-06-11,191.229996,193.210007,187.619995,188.320007,188.320007,4974500
06-06-11,188.009995,189.850006,185.179993,185.690002,185.690002,3716000
07-06-11,185.720001,190.630005,185.520004,187.550003,187.550003,4866500
08-06-11,187.449997,189.809998,186.320007,188.050003,188.050003,3716600
09-06-11,189.740005,191.759995,185.710007,189.679993,189.679993,4187300
10-06-11,189.25,190.770004,186.279999,186.529999,186.529999,3760400
13-06-11,186.809998,189.309998,184.860001,186.289993,186.289993,3868900
14-06-11,188.990005,190.720001,187.070007,189.960007,189.960007,3960300
15-06-11,188.039993,192.449997,185.300003,185.979996,185.979996,6317700
16-06-11,185.740005,187,181.589996,183.649994,183.649994,6032100
17-06-11,186.509995,187.389999,184.639999,186.369995,186.369995,6322200
20-06-11,185.960007,188.850006,185.570007,187.720001,187.720001,2831700
21-06-11,188.300003,195,187.119995,194.229996,194.229996,4182600
22-06-11,193.960007,195.199997,191.320007,191.630005,191.630005,3129700
23-06-11,189.5,194.460007,188.300003,194.160004,194.160004,4609600
24-06-11,193.880005,194.919998,191.350006,192.550003,192.550003,3614500
27-06-11,194.5,202.580002,194.029999,201.25,201.25,6100700
28-06-11,201.919998,202.880005,200.600006,202.350006,202.350006,3825300
29-06-11,202.669998,206.25,201.029999,204.179993,204.179993,4608900
30-06-11,200.779999,205.199997,200.5,204.490005,204.490005,4448100
01-07-11,205.550003,210.270004,203.610001,209.490005,209.490005,4008700
05-07-11,208.759995,214.449997,208.729996,213.190002,213.190002,3585200
06-07-11,212.119995,214.399994,211.009995,214.190002,214.190002,2607600
07-07-11,215.089996,217.800003,215.089996,216.740005,216.740005,3144900
08-07-11,214.300003,218.320007,213.25,218.279999,218.279999,3707900
11-07-11,216.740005,217.5,211,212.550003,212.550003,4033700
12-07-11,214.639999,215.649994,211.119995,211.229996,211.229996,3985700
13-07-11,214.699997,216.830002,212.139999,213.5,213.5,4229900
14-07-11,213.580002,215.910004,209.380005,210.380005,210.380005,3902500
15-07-11,213.080002,214.529999,209.289993,212.869995,212.869995,4072600
18-07-11,212.529999,213.389999,208.289993,211.529999,211.529999,2898100
19-07-11,213.770004,218.399994,213.770004,218.059998,218.059998,4437200
20-07-11,220.050003,220.199997,214.410004,215.550003,215.550003,3372900
21-07-11,216.740005,217.089996,211.070007,213.210007,213.210007,4545300
22-07-11,213.860001,217.949997,211.110001,216.520004,216.520004,3591700
25-07-11,215.490005,216.080002,213,213.490005,213.490005,3342800
26-07-11,214.990005,215.600006,210.350006,214.179993,214.179993,9863600
27-07-11,224.389999,227.199997,219.619995,222.520004,222.520004,12955600
28-07-11,223.270004,225.949997,220.229996,223.899994,223.899994,5354900
29-07-11,221.289993,225.75,219.509995,222.520004,222.520004,5167700
01-08-11,225,227.449997,217.660004,221.320007,221.320007,5789300
02-08-11,220.320007,222.429993,211.300003,211.699997,211.699997,6586700
03-08-11,212.970001,214.830002,205.539993,209.960007,209.960007,8197100
04-08-11,206.729996,208,201.449997,201.479996,201.479996,6579500
05-08-11,204.669998,207.320007,194.839996,202.699997,202.699997,10024000
08-08-11,196.399994,200.389999,190.050003,193.699997,193.699997,10427500
09-08-11,196.699997,205.089996,190.460007,205.089996,205.089996,10491200
10-08-11,200.759995,202.399994,193.600006,194.130005,194.130005,8757600
11-08-11,197.009995,200.850006,191.360001,198.360001,198.360001,7401900
12-08-11,200.279999,204.559998,197.210007,202.300003,202.300003,5620400
15-08-11,202.059998,205.279999,198.320007,202.949997,202.949997,4785900
16-08-11,201.139999,201.389999,194.75,197.679993,197.679993,5205900
17-08-11,198.529999,199.600006,193.740005,195.929993,195.929993,3991100
18-08-11,191.210007,191.339996,179.720001,182.520004,182.520004,8275200
19-08-11,180.289993,190,177.550003,178.929993,178.929993,7244200
22-08-11,182.830002,184.199997,177.100006,177.539993,177.539993,5313700
23-08-11,178.919998,194.839996,178.520004,193.550003,193.550003,7351600
24-08-11,193.889999,196.309998,190.169998,193.729996,193.729996,6248700
25-08-11,194.410004,196.990005,191.070007,192.029999,192.029999,3760800
26-08-11,191.240005,199.720001,189.600006,199.270004,199.270004,5310700
29-08-11,202.820007,206.669998,202.550003,206.529999,206.529999,4511000
30-08-11,205.779999,212.490005,204.320007,210.919998,210.919998,5915700
31-08-11,212.270004,216.169998,211.350006,215.229996,215.229996,7405000
01-09-11,215.279999,217.639999,211.619995,212.539993,212.539993,5275300
02-09-11,208.940002,210.690002,207,210,210,4232000
06-09-11,204.770004,216.600006,204.470001,216.179993,216.179993,6216200
07-09-11,218.800003,220.190002,214.220001,219.899994,219.899994,5295800
08-09-11,218.300003,220.639999,216.339996,217.259995,217.259995,4397900
09-09-11,215.050003,216.960007,209.75,211.389999,211.389999,4574300
12-09-11,208.75,216.660004,208.649994,216.559998,216.559998,5342100
13-09-11,217.789993,219.949997,215.009995,219.529999,219.529999,4835900
14-09-11,220.220001,224.990005,216.720001,222.570007,222.570007,5881700
15-09-11,223.990005,227.199997,221.25,226.779999,226.779999,5608800
16-09-11,227.570007,240.440002,226.740005,239.300003,239.300003,11753000
19-09-11,237.110001,244,232.880005,241.690002,241.690002,8223300
20-09-11,240.800003,241.050003,231.029999,233.25,233.25,7385500
21-09-11,234.509995,240.520004,231.809998,231.869995,231.869995,5881500
22-09-11,224.720001,228.789993,219,223.229996,223.229996,8254600
23-09-11,220.509995,224.490005,219.059998,223.610001,223.610001,6468100
26-09-11,227.479996,230.240005,221.399994,229.850006,229.850006,5794100
27-09-11,234.220001,234.75,222.399994,224.210007,224.210007,7837500
28-09-11,226.350006,235.809998,225.600006,229.710007,229.710007,14436900
29-09-11,234.169998,234.300003,216.289993,222.440002,222.440002,9378500
30-09-11,218.190002,223,215.210007,216.229996,216.229996,6550300
03-10-11,217.009995,221.600006,211.389999,211.979996,211.979996,6624400
04-10-11,209.619995,215,200.429993,212.5,212.5,8711600
05-10-11,212.529999,220.169998,208.479996,219.5,219.5,6508200
06-10-11,220.279999,223.619995,217.550003,221.509995,221.509995,6849300
07-10-11,222.479996,227.899994,218.410004,224.740005,224.740005,6784300
10-10-11,226.229996,232.800003,224.100006,231.320007,231.320007,5143100
11-10-11,230.600006,236.75,229,235.479996,235.479996,5003700
12-10-11,236.639999,241.839996,234.330002,236.809998,236.809998,6510800
13-10-11,237,239.679993,235.229996,236.149994,236.149994,4833500
14-10-11,240.869995,246.710007,240.179993,246.710007,246.710007,5923700
17-10-11,244.289993,246.710007,240.669998,242.330002,242.330002,4779000
18-10-11,242.309998,244.610001,236.619995,243.880005,243.880005,4609700
19-10-11,240.669998,243.330002,229.25,231.529999,231.529999,6715100
20-10-11,232.130005,234.740005,229.800003,233.610001,233.610001,4524900
21-10-11,236.910004,237,230.600006,234.779999,234.779999,4572500
24-10-11,236.020004,240.470001,234,237.610001,237.610001,4975800
25-10-11,238.589996,239.009995,225.889999,227.149994,227.149994,14012600
26-10-11,203.690002,207.580002,196.509995,198.399994,198.399994,24134200
27-10-11,204.259995,208.600006,201.100006,206.779999,206.779999,10774300
